"WBIC","landscapeposition","area.hectares","secchi.m","GDD_wtr_5c","Model","Time","probability.high","high"
339600,0,73.64658971,3.910701231,2855.45570513172,"NLDAS","1989-2014",0.992,1
339600,0,73.64658971,3.910701231,2842.13575915283,"GENMOM","2040-2064",0.97,1
339600,0,73.64658971,3.910701231,3094.23059769824,"ECHAM","2040-2064",0.991,1
339600,0,73.64658971,3.910701231,3041.87493297598,"CM2","2040-2064",0.993,1
345100,1,25.45333791,2.923703465,2920.4705942995,"CM2","2040-2064",0.985,1
345100,1,25.45333791,2.923703465,2735.22025779537,"NLDAS","1989-2014",1,1
345100,1,25.45333791,2.923703465,2958.9033679248,"ECHAM","2040-2064",0.932,1
345100,1,25.45333791,2.923703465,2721.88246379576,"GENMOM","2040-2064",0.689,1
345100,1,25.45333791,2.923703465,3290.09879832875,"ECHAM","2065-2089",0.896,1
345100,1,25.45333791,2.923703465,2912.846782752,"GENMOM","2065-2089",0.989,1
348700,-3,13.21980365,2.86864,2743.56076894728,"GENMOM","2065-2089",0.999,1
348700,-3,13.21980365,2.86864,3109.40402514916,"ECHAM","2065-2089",0.948,1
348700,-3,13.21980365,2.86864,2761.15356432152,"CM2","2040-2064",0.999,1
348700,-3,13.21980365,2.86864,2560.43057205812,"NLDAS","1989-2014",0.762,1
348700,-3,13.21980365,2.86864,2559.17445888968,"GENMOM","2040-2064",0.714,1
348700,-3,13.21980365,2.86864,2786.53797619397,"ECHAM","2040-2064",1,1
350200,2,2.486513812,NA,2814.28064900001,"ECHAM","2040-2064",NA,0
350200,2,2.486513812,NA,2603.87559231706,"GENMOM","2040-2064",NA,0
350200,2,2.486513812,NA,2594.79807545621,"NLDAS","1989-2014",NA,0
350200,2,2.486513812,NA,2795.24666617169,"CM2","2040-2064",NA,0
350200,2,2.486513812,NA,3136.7374853588,"ECHAM","2065-2089",NA,0
350200,2,2.486513812,NA,2781.72380870618,"GENMOM","2065-2089",NA,0
353200,1,8.26077024,5.334,2672.03591744237,"CM2","2040-2064",0.988,1
353200,1,8.26077024,5.334,2652.7811259797,"GENMOM","2065-2089",0.987,1
353200,1,8.26077024,5.334,3019.18238215265,"ECHAM","2065-2089",0.993,1
353200,1,8.26077024,5.334,2477.73174703422,"NLDAS","1989-2014",0.119,0
353200,1,8.26077024,5.334,2699.82893887601,"ECHAM","2040-2064",0.986,1
353200,1,8.26077024,5.334,2470.03127136729,"GENMOM","2040-2064",0.257,0
362500,-3,1.074806161,NA,3395.41132161747,"ECHAM","2065-2089",NA,0
362500,-3,1.074806161,NA,2856.81813614883,"GENMOM","2040-2064",NA,0
362500,-3,1.074806161,NA,3056.06200516953,"ECHAM","2040-2064",NA,0
362500,-3,1.074806161,NA,3051.32131042629,"CM2","2040-2064",NA,0
362500,-3,1.074806161,NA,2862.59783497964,"NLDAS","1989-2014",NA,0
362500,-3,1.074806161,NA,3042.10036016125,"GENMOM","2065-2089",NA,0
365500,1,62.06750571,5.452756981,3048.1755308341,"ECHAM","2065-2089",0.994,1
365500,1,62.06750571,5.452756981,2499.33060665674,"GENMOM","2040-2064",0.489,0
365500,1,62.06750571,5.452756981,2694.95785738687,"CM2","2040-2064",0.999,1
365500,1,62.06750571,5.452756981,2506.47868703282,"NLDAS","1989-2014",0.515,1
365500,1,62.06750571,5.452756981,2683.63593936804,"GENMOM","2065-2089",0.922,1
365500,1,62.06750571,5.452756981,2727.88485794402,"ECHAM","2040-2064",0.927,1
373500,1,21.60980806,2.755109196,2698.1269336318,"ECHAM","2040-2064",0.958,1
373500,1,21.60980806,2.755109196,2479.12971886451,"GENMOM","2040-2064",0.494,1
373500,1,21.60980806,2.755109196,2478.05008161391,"NLDAS","1989-2014",0.316,0
373500,1,21.60980806,2.755109196,3011.97709846933,"ECHAM","2065-2089",0.982,1
373500,1,21.60980806,2.755109196,2660.78873955086,"GENMOM","2065-2089",0.915,1
373500,1,21.60980806,2.755109196,2675.96762569553,"CM2","2040-2064",0.93,1
376600,1,68.98600024,2.1336,3000.31289401493,"ECHAM","2065-2089",0.854,1
376600,1,68.98600024,2.1336,2464.18034667066,"GENMOM","2040-2064",0.732,1
376600,1,68.98600024,2.1336,2647.42526000962,"GENMOM","2065-2089",0.625,1
376600,1,68.98600024,2.1336,2686.68056102605,"ECHAM","2040-2064",0.71,1
376600,1,68.98600024,2.1336,2662.38166018982,"CM2","2040-2064",0.746,1
376600,1,68.98600024,2.1336,2449.87659040514,"NLDAS","1989-2014",0.257,0
376900,2,87.64554318,3.413125,2646.91262917345,"CM2","2040-2064",0.926,1
376900,2,87.64554318,3.413125,2629.8870539723,"GENMOM","2065-2089",0.709,1
376900,2,87.64554318,3.413125,2670.57385112869,"ECHAM","2040-2064",0.957,1
376900,2,87.64554318,3.413125,2444.15554985206,"NLDAS","1989-2014",0.084,0
376900,2,87.64554318,3.413125,2448.19353590447,"GENMOM","2040-2064",0.14,0
376900,2,87.64554318,3.413125,2982.4766659031,"ECHAM","2065-2089",0.948,1
377900,1,72.64690274,3.0226,2869.26469810609,"ECHAM","2065-2089",0.776,1
377900,1,72.64690274,3.0226,2529.21544647232,"CM2","2040-2064",0.198,0
377900,1,72.64690274,3.0226,2332.751507209,"NLDAS","1989-2014",0.731,1
377900,1,72.64690274,3.0226,2333.92293615648,"GENMOM","2040-2064",0.594,1
377900,1,72.64690274,3.0226,2558.38923292945,"ECHAM","2040-2064",0.934,1
377900,1,72.64690274,3.0226,2511.2685069693,"GENMOM","2065-2089",0.379,0
378400,1,176.064515,3.787100243,2646.62584413053,"ECHAM","2040-2064",0.778,1
378400,1,176.064515,3.787100243,2606.84116751355,"GENMOM","2065-2089",0.793,1
378400,1,176.064515,3.787100243,2428.41092656418,"NLDAS","1989-2014",0.103,0
378400,1,176.064515,3.787100243,2960.70467601864,"ECHAM","2065-2089",0.969,1
378400,1,176.064515,3.787100243,2427.03895639483,"GENMOM","2040-2064",0.246,0
378400,1,176.064515,3.787100243,2621.57776621584,"CM2","2040-2064",0.84,1
378900,0,58.60914942,1.9812,2485.13372094196,"GENMOM","2040-2064",0.927,1
378900,0,58.60914942,1.9812,2465.66642768948,"NLDAS","1989-2014",0.996,1
378900,0,58.60914942,1.9812,2666.72263721542,"GENMOM","2065-2089",0.931,1
378900,0,58.60914942,1.9812,3019.13998927321,"ECHAM","2065-2089",0.772,1
378900,0,58.60914942,1.9812,2704.83033575938,"ECHAM","2040-2064",0.8,1
378900,0,58.60914942,1.9812,2681.12758513493,"CM2","2040-2064",0.874,1
379300,1,23.34819669,1.50044,2832.55994706022,"CM2","2040-2064",0.779,1
379300,1,23.34819669,1.50044,2851.64656452711,"ECHAM","2040-2064",0.936,1
379300,1,23.34819669,1.50044,2632.80592829325,"NLDAS","1989-2014",0.703,1
379300,1,23.34819669,1.50044,3173.86558102705,"ECHAM","2065-2089",0.821,1
379300,1,23.34819669,1.50044,2635.97191716883,"GENMOM","2040-2064",0.702,1
379300,1,23.34819669,1.50044,2820.10051470437,"GENMOM","2065-2089",0.737,1
387200,1,34.03750005,4.7498,2564.89540073903,"GENMOM","2065-2089",0.959,1
387200,1,34.03750005,4.7498,2385.95750400827,"GENMOM","2040-2064",0.417,0
387200,1,34.03750005,4.7498,2585.16184799974,"CM2","2040-2064",0.832,1
387200,1,34.03750005,4.7498,2349.70152573822,"NLDAS","1989-2014",0.587,1
387200,1,34.03750005,4.7498,2913.87738298702,"ECHAM","2065-2089",0.994,1
387200,1,34.03750005,4.7498,2598.34314924233,"ECHAM","2040-2064",0.977,1
388100,2,514.9110465,3.372233016,2914.70251985369,"ECHAM","2065-2089",0.891,1
388100,2,514.9110465,3.372233016,2579.336553057,"CM2","2040-2064",0.93,1
388100,2,514.9110465,3.372233016,2383.69810392153,"GENMOM","2040-2064",0.126,0
388100,2,514.9110465,3.372233016,2563.89879877718,"GENMOM","2065-2089",0.927,1
388100,2,514.9110465,3.372233016,2601.76582246008,"ECHAM","2040-2064",0.778,1
388100,2,514.9110465,3.372233016,2386.39146238632,"NLDAS","1989-2014",0.067,0
388500,1,143.7544121,2.932880662,2455.70567057621,"GENMOM","2040-2064",0.837,1
388500,1,143.7544121,2.932880662,2449.1710039138,"NLDAS","1989-2014",0.566,1
388500,1,143.7544121,2.932880662,2653.22493478225,"CM2","2040-2064",0.845,1
388500,1,143.7544121,2.932880662,2639.18802678095,"GENMOM","2065-2089",0.795,1
388500,1,143.7544121,2.932880662,2673.14650213206,"ECHAM","2040-2064",0.863,1
388500,1,143.7544121,2.932880662,2987.15603016122,"ECHAM","2065-2089",0.972,1
389300,2,276.0577673,2.115637218,2602.39688055992,"CM2","2040-2064",0.335,0
389300,2,276.0577673,2.115637218,2939.88777759532,"ECHAM","2065-2089",0.732,1
389300,2,276.0577673,2.115637218,2626.68495321215,"ECHAM","2040-2064",0.27,0
389300,2,276.0577673,2.115637218,2400.33194796665,"NLDAS","1989-2014",0.626,1
389300,2,276.0577673,2.115637218,2408.11943643676,"GENMOM","2040-2064",0.473,0
389300,2,276.0577673,2.115637218,2587.27939259106,"GENMOM","2065-2089",0.301,0
389700,0,95.89334382,4.36598,2738.9616818698,"ECHAM","2065-2089",0.997,1
389700,0,95.89334382,4.36598,2216.6761676796,"NLDAS","1989-2014",0.001,0
389700,0,95.89334382,4.36598,2205.8545591372,"GENMOM","2040-2064",0.001,0
389700,0,95.89334382,4.36598,2379.99673942324,"GENMOM","2065-2089",0.761,1
389700,0,95.89334382,4.36598,2400.18686180984,"CM2","2040-2064",0.805,1
389700,0,95.89334382,4.36598,2427.94373750016,"ECHAM","2040-2064",0.439,0
390600,0,31.20185337,3.06924,2572.86108403406,"GENMOM","2065-2089",0.88,1
390600,0,31.20185337,3.06924,2393.35979934977,"NLDAS","1989-2014",0.558,1
390600,0,31.20185337,3.06924,2924.05392386237,"ECHAM","2065-2089",0.991,1
390600,0,31.20185337,3.06924,2393.39265580158,"GENMOM","2040-2064",0.558,1
390600,0,31.20185337,3.06924,2588.32874060344,"CM2","2040-2064",0.781,1
390600,0,31.20185337,3.06924,2612.00428995467,"ECHAM","2040-2064",0.762,1
392100,2,116.516361,1.745672727,2977.1457409709,"ECHAM","2065-2089",0.97,1
392100,2,116.516361,1.745672727,2664.05407440306,"ECHAM","2040-2064",0.729,1
392100,2,116.516361,1.745672727,2626.83987972113,"GENMOM","2065-2089",0.567,1
392100,2,116.516361,1.745672727,2430.43809541035,"NLDAS","1989-2014",0.005,0
392100,2,116.516361,1.745672727,2445.61810714266,"GENMOM","2040-2064",0.076,0
392100,2,116.516361,1.745672727,2642.02220433014,"CM2","2040-2064",0.658,1
394400,1,824.9678204,5.2,2525.24937651153,"CM2","2040-2064",0.515,1
394400,1,824.9678204,5.2,2862.15764003353,"ECHAM","2065-2089",1,1
394400,1,824.9678204,5.2,2332.88761056382,"NLDAS","1989-2014",0.026,0
394400,1,824.9678204,5.2,2512.68174055402,"GENMOM","2065-2089",0.412,0
394400,1,824.9678204,5.2,2550.6542233554,"ECHAM","2040-2064",0.804,1
394400,1,824.9678204,5.2,2335.72923861097,"GENMOM","2040-2064",0.027,0
395900,0,33.96849027,3.26977,2655.22559127278,"GENMOM","2065-2089",0.959,1
395900,0,33.96849027,3.26977,2472.78238779832,"GENMOM","2040-2064",0.575,1
395900,0,33.96849027,3.26977,2473.10299885528,"NLDAS","1989-2014",0.575,1
395900,0,33.96849027,3.26977,3004.30242606697,"ECHAM","2065-2089",0.99,1
395900,0,33.96849027,3.26977,2689.85206474134,"ECHAM","2040-2064",0.98,1
395900,0,33.96849027,3.26977,2669.13621220402,"CM2","2040-2064",0.975,1
396500,2,420.3314528,7.641440802,2887.72764836573,"ECHAM","2065-2089",0.884,1
396500,2,420.3314528,7.641440802,2352.69749641075,"GENMOM","2040-2064",0.174,0
396500,2,420.3314528,7.641440802,2570.26330212281,"ECHAM","2040-2064",0.872,1
396500,2,420.3314528,7.641440802,2334.19575124984,"NLDAS","1989-2014",0.069,0
396500,2,420.3314528,7.641440802,2546.0877573636,"CM2","2040-2064",0.72,1
396500,2,420.3314528,7.641440802,2527.97021077275,"GENMOM","2065-2089",0.589,1
396700,1,11.43794285,5.81546,2598.34551481833,"ECHAM","2040-2064",0.959,1
396700,1,11.43794285,5.81546,2914.71319415568,"ECHAM","2065-2089",0.99,1
396700,1,11.43794285,5.81546,2366.44463079329,"NLDAS","1989-2014",0.192,0
396700,1,11.43794285,5.81546,2561.77453815508,"GENMOM","2065-2089",0.973,1
396700,1,11.43794285,5.81546,2382.73714658881,"GENMOM","2040-2064",0.051,0
396700,1,11.43794285,5.81546,2581.09852532743,"CM2","2040-2064",0.755,1
397100,2,153.3092954,2.444857627,2554.31682310784,"GENMOM","2065-2089",0.678,1
397100,2,153.3092954,2.444857627,2375.01831679897,"GENMOM","2040-2064",0.609,1
397100,2,153.3092954,2.444857627,2339.82738762232,"NLDAS","1989-2014",0.324,0
397100,2,153.3092954,2.444857627,2909.38267274093,"ECHAM","2065-2089",0.663,1
397100,2,153.3092954,2.444857627,2595.60953165574,"ECHAM","2040-2064",0.466,0
397100,2,153.3092954,2.444857627,2577.61198005182,"CM2","2040-2064",0.637,1
398600,0,25.5409447,1.54929,2345.23497478987,"NLDAS","1989-2014",0.064,0
398600,0,25.5409447,1.54929,2566.9456034203,"GENMOM","2065-2089",0.608,1
398600,0,25.5409447,1.54929,2924.16427155528,"ECHAM","2065-2089",0.621,1
398600,0,25.5409447,1.54929,2590.53333814048,"CM2","2040-2064",0.524,1
398600,0,25.5409447,1.54929,2607.03360356797,"ECHAM","2040-2064",0.581,1
398600,0,25.5409447,1.54929,2389.21611799401,"GENMOM","2040-2064",0.059,0
399200,3,309.6580617,1.019487761,2558.419075864,"GENMOM","2040-2064",0.154,0
399200,3,309.6580617,1.019487761,2747.9321817437,"GENMOM","2065-2089",0.842,1
399200,3,309.6580617,1.019487761,2775.85381986283,"ECHAM","2040-2064",0.637,1
399200,3,309.6580617,1.019487761,2766.31717348568,"CM2","2040-2064",0.644,1
399200,3,309.6580617,1.019487761,2506.76856629582,"NLDAS","1989-2014",0.511,1
399200,3,309.6580617,1.019487761,3093.28762455073,"ECHAM","2065-2089",0.515,1
406400,3,485.8525888,1.56972,2369.16030406918,"NLDAS","1989-2014",0,0
406400,3,485.8525888,1.56972,2600.14113956938,"ECHAM","2040-2064",0.841,1
406400,3,485.8525888,1.56972,2910.0432571731,"ECHAM","2065-2089",0.808,1
406400,3,485.8525888,1.56972,2577.39790042083,"CM2","2040-2064",0.767,1
406400,3,485.8525888,1.56972,2566.60978330777,"GENMOM","2065-2089",0.732,1
406400,3,485.8525888,1.56972,2387.75418601599,"GENMOM","2040-2064",0.002,0
406900,2,676.8780557,2.00298,2597.1889167252,"CM2","2040-2064",0.493,1
406900,2,676.8780557,2.00298,2923.47628575838,"ECHAM","2065-2089",0.859,1
406900,2,676.8780557,2.00298,2582.20237328349,"GENMOM","2065-2089",0.401,0
406900,2,676.8780557,2.00298,2614.37426146468,"ECHAM","2040-2064",0.468,0
406900,2,676.8780557,2.00298,2401.58735563758,"GENMOM","2040-2064",0.341,0
406900,2,676.8780557,2.00298,2364.05345980299,"NLDAS","1989-2014",0.286,0
408000,1,123.7807718,3.2726,2730.69030110849,"ECHAM","2065-2089",0.925,1
408000,1,123.7807718,3.2726,2420.19658180416,"ECHAM","2040-2064",0.376,0
408000,1,123.7807718,3.2726,2402.07164624574,"CM2","2040-2064",0.269,0
408000,1,123.7807718,3.2726,2182.03910663505,"NLDAS","1989-2014",0.002,0
408000,1,123.7807718,3.2726,2204.62358889229,"GENMOM","2040-2064",0.002,0
408000,1,123.7807718,3.2726,2377.90760867317,"GENMOM","2065-2089",0.418,0
415000,1,44.08393717,3.351381818,3168.69356669899,"CM2","2040-2064",0.836,1
415000,1,44.08393717,3.351381818,3555.83772466034,"ECHAM","2065-2089",0.836,1
415000,1,44.08393717,3.351381818,2929.42638238634,"NLDAS","1989-2014",0.796,1
415000,1,44.08393717,3.351381818,3214.83812742309,"ECHAM","2040-2064",0.836,1
415000,1,44.08393717,3.351381818,3141.90446089355,"GENMOM","2065-2089",0.836,1
415000,1,44.08393717,3.351381818,2944.63867228912,"GENMOM","2040-2064",0.859,1
417300,-3,30.22534671,4.8387,2533.48195708872,"NLDAS","1989-2014",0.894,1
417300,-3,30.22534671,4.8387,2533.58468183753,"GENMOM","2040-2064",0.894,1
417300,-3,30.22534671,4.8387,3083.18062538576,"ECHAM","2065-2089",0.99,1
417300,-3,30.22534671,4.8387,2735.16308125783,"CM2","2040-2064",1,1
417300,-3,30.22534671,4.8387,2763.42105212612,"ECHAM","2040-2064",1,1
417300,-3,30.22534671,4.8387,2718.68385091171,"GENMOM","2065-2089",0.85,1
417400,-3,158.6788232,4.286692053,2793.53018724182,"ECHAM","2040-2064",0.986,1
417400,-3,158.6788232,4.286692053,2560.42664442533,"GENMOM","2040-2064",1,1
417400,-3,158.6788232,4.286692053,2762.66338307874,"CM2","2040-2064",1,1
417400,-3,158.6788232,4.286692053,2748.94771533783,"GENMOM","2065-2089",1,1
417400,-3,158.6788232,4.286692053,2539.72131509802,"NLDAS","1989-2014",1,1
417400,-3,158.6788232,4.286692053,3119.23829485316,"ECHAM","2065-2089",0.942,1
417700,-2,6.507016954,5.936672727,2878.62100540471,"GENMOM","2065-2089",0.996,1
417700,-2,6.507016954,5.936672727,2928.42079806506,"ECHAM","2040-2064",0.99,1
417700,-2,6.507016954,5.936672727,3260.38409226246,"ECHAM","2065-2089",0.923,1
417700,-2,6.507016954,5.936672727,2880.427545786,"CM2","2040-2064",0.996,1
417700,-2,6.507016954,5.936672727,2686.10920705784,"GENMOM","2040-2064",0.899,1
417700,-2,6.507016954,5.936672727,2717.0915931038,"NLDAS","1989-2014",0.873,1
417900,-3,58.67691156,5.667375,2511.20962114358,"GENMOM","2040-2064",0.671,1
417900,-3,58.67691156,5.667375,2709.84529757038,"CM2","2040-2064",0.914,1
417900,-3,58.67691156,5.667375,2697.05083894645,"GENMOM","2065-2089",0.909,1
417900,-3,58.67691156,5.667375,2529.1986981952,"NLDAS","1989-2014",0.64,1
417900,-3,58.67691156,5.667375,3062.976540237,"ECHAM","2065-2089",0.977,1
417900,-3,58.67691156,5.667375,2743.77463985615,"ECHAM","2040-2064",0.99,1
418000,-3,19.20329205,4.087726914,2921.10868101693,"CM2","2040-2064",1,1
418000,-3,19.20329205,4.087726914,2726.33018664545,"GENMOM","2040-2064",0.848,1
418000,-3,19.20329205,4.087726914,2966.03329432704,"ECHAM","2040-2064",0.887,1
418000,-3,19.20329205,4.087726914,2919.64489207939,"GENMOM","2065-2089",1,1
418000,-3,19.20329205,4.087726914,3301.11415635329,"ECHAM","2065-2089",0.928,1
418000,-3,19.20329205,4.087726914,2744.94509794808,"NLDAS","1989-2014",1,1
418300,-3,84.61614127,3.511997224,3073.66842298456,"CM2","2040-2064",0.879,1
418300,-3,84.61614127,3.511997224,2845.11729134312,"NLDAS","1989-2014",0.683,1
418300,-3,84.61614127,3.511997224,3462.28878757219,"ECHAM","2065-2089",0.86,1
418300,-3,84.61614127,3.511997224,3061.77751023201,"GENMOM","2065-2089",0.905,1
418300,-3,84.61614127,3.511997224,2861.62342882494,"GENMOM","2040-2064",0.806,1
418300,-3,84.61614127,3.511997224,3124.61956231432,"ECHAM","2040-2064",0.872,1
418700,-3,93.14117062,5.962969488,2499.24959419152,"NLDAS","1989-2014",0.969,1
418700,-3,93.14117062,5.962969488,2676.14545108795,"GENMOM","2065-2089",0.952,1
418700,-3,93.14117062,5.962969488,2491.63583206417,"GENMOM","2040-2064",0.852,1
418700,-3,93.14117062,5.962969488,3039.89689860212,"ECHAM","2065-2089",0.996,1
418700,-3,93.14117062,5.962969488,2691.73186080849,"CM2","2040-2064",0.918,1
418700,-3,93.14117062,5.962969488,2720.85724477383,"ECHAM","2040-2064",0.85,1
419600,-3,2.964060967,NA,3306.29754140108,"ECHAM","2065-2089",NA,0
419600,-3,2.964060967,NA,2748.84820994684,"GENMOM","2040-2064",NA,0
419600,-3,2.964060967,NA,2944.78967308203,"CM2","2040-2064",NA,0
419600,-3,2.964060967,NA,2935.84914477484,"GENMOM","2065-2089",NA,0
419600,-3,2.964060967,NA,2728.84990170692,"NLDAS","1989-2014",NA,0
419600,-3,2.964060967,NA,2975.04029038104,"ECHAM","2040-2064",NA,0
420400,-3,6.94451304,2.74966,2866.99611971812,"ECHAM","2040-2064",0.724,1
420400,-3,6.94451304,2.74966,2641.8497177206,"GENMOM","2040-2064",0.728,1
420400,-3,6.94451304,2.74966,2839.16830124818,"CM2","2040-2064",0.925,1
420400,-3,6.94451304,2.74966,2827.10729868234,"GENMOM","2065-2089",0.972,1
420400,-3,6.94451304,2.74966,3186.61102484276,"ECHAM","2065-2089",0.921,1
420400,-3,6.94451304,2.74966,2651.01823915096,"NLDAS","1989-2014",0.735,1
420600,-3,10.19051949,2.577737143,2963.04134165735,"NLDAS","1989-2014",0.731,1
420600,-3,10.19051949,2.577737143,3198.22674670242,"GENMOM","2065-2089",0.952,1
420600,-3,10.19051949,2.577737143,3261.32809856843,"ECHAM","2040-2064",0.952,1
420600,-3,10.19051949,2.577737143,2992.37392578648,"GENMOM","2040-2064",0.878,1
420600,-3,10.19051949,2.577737143,3206.19859662267,"CM2","2040-2064",0.952,1
420600,-3,10.19051949,2.577737143,3602.51034181521,"ECHAM","2065-2089",0.952,1
421200,-3,10.81416774,0.857959,2908.42749519604,"CM2","2040-2064",0.645,1
421200,-3,10.81416774,0.857959,2899.5094596546,"GENMOM","2065-2089",0.65,1
421200,-3,10.81416774,0.857959,2943.31739017664,"ECHAM","2040-2064",0.89,1
421200,-3,10.81416774,0.857959,3260.72305538528,"ECHAM","2065-2089",0.938,1
421200,-3,10.81416774,0.857959,2708.30469229472,"GENMOM","2040-2064",0.733,1
421200,-3,10.81416774,0.857959,2704.91644539306,"NLDAS","1989-2014",0.766,1
421600,-3,16.03688235,3.2385,3007.30792709274,"ECHAM","2040-2064",0.962,1
421600,-3,16.03688235,3.2385,2783.30111404223,"NLDAS","1989-2014",1,1
421600,-3,16.03688235,3.2385,2960.29652360333,"CM2","2040-2064",0.909,1
421600,-3,16.03688235,3.2385,2960.55184831731,"GENMOM","2065-2089",0.909,1
421600,-3,16.03688235,3.2385,3341.27898228112,"ECHAM","2065-2089",0.903,1
421600,-3,16.03688235,3.2385,2765.72106720776,"GENMOM","2040-2064",1,1
421800,-3,11.43936223,4.209010909,2786.1904509335,"NLDAS","1989-2014",1,1
421800,-3,11.43936223,4.209010909,2759.21981331749,"GENMOM","2040-2064",0.999,1
421800,-3,11.43936223,4.209010909,2998.20474021604,"ECHAM","2040-2064",0.999,1
421800,-3,11.43936223,4.209010909,2951.13867216893,"CM2","2040-2064",0.974,1
421800,-3,11.43936223,4.209010909,2952.22959683628,"GENMOM","2065-2089",0.974,1
421800,-3,11.43936223,4.209010909,3331.0378132035,"ECHAM","2065-2089",0.928,1
422900,-3,4.873754432,2.44211,2738.03319964263,"NLDAS","1989-2014",0.682,1
422900,-3,4.873754432,2.44211,2754.23306909995,"GENMOM","2040-2064",0.694,1
422900,-3,4.873754432,2.44211,3317.93755656797,"ECHAM","2065-2089",0.903,1
422900,-3,4.873754432,2.44211,2987.66095733935,"ECHAM","2040-2064",0.585,1
422900,-3,4.873754432,2.44211,2945.60603430996,"GENMOM","2065-2089",0.247,0
422900,-3,4.873754432,2.44211,2956.9065525359,"CM2","2040-2064",0.231,0
423400,-3,3.1393586,3.8275,2606.01244482757,"NLDAS","1989-2014",0.851,1
423400,-3,3.1393586,3.8275,2606.86439557987,"GENMOM","2040-2064",0.851,1
423400,-3,3.1393586,3.8275,3163.9213372557,"ECHAM","2065-2089",0.928,1
423400,-3,3.1393586,3.8275,2838.83158606902,"ECHAM","2040-2064",0.96,1
423400,-3,3.1393586,3.8275,2797.61960488439,"CM2","2040-2064",0.77,1
